seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Rk,Tm,2023-24,2024-25,2025-26,2026-27,2027-28,2028-29,Guaranteed
31826,2024,5014,Trendon Watford,,PF,23.0,3,NBA,BRK,63,856.0,15.7,0.611,0.219,0.312,6.5,18.7,12.4,14.6,1.3,2.0,15.1,21.1,0.9,0.9,1.8,0.1,-0.9,0.4,-0.5,0.3,409,BRK,"$2,019,706",,,,,,
31832,2024,4369,Trey Lyles,,PF,28.0,9,NBA,SAC,58,1158.0,11.9,0.596,0.682,0.218,5.8,19.4,12.4,8.1,0.7,1.5,9.7,14.4,1.3,1.0,2.4,0.098,-0.4,-0.7,-1.1,0.3,185,SAC,"$8,000,000","$8,000,000",,,,,"$16,000,000"
31833,2024,5016,Trey Murphy III,,SF,23.0,3,NBA,NOP,57,1690.0,16.3,0.612,0.717,0.243,2.8,15.5,9.2,10.2,1.5,1.6,4.7,18.6,3.4,2.0,5.4,0.154,2.5,0.0,2.5,1.9,294,NOP,"$3,359,280","$5,159,854",,,,,"$8,519,134"
31834,2024,4058,Tristan Thompson,,C,32.0,12,NBA,CLE,49,549.0,13.9,0.563,0.008,0.433,15.1,20.4,17.8,12.7,1.1,2.3,16.9,13.8,0.6,0.8,1.4,0.119,-2.1,0.6,-1.4,0.1,408,CLE,"$2,019,706",,,,,,
31836,2024,4678,Troy Brown Jr.,,SF,24.0,6,NBA,TOT,59,827.0,8.8,0.51,0.624,0.164,3.5,16.0,9.8,9.7,1.4,0.3,11.0,14.3,0.0,0.9,0.8,0.048,-2.8,0.2,-2.6,-0.1,274,DET,"$4,000,000","$4,000,000",,,,,"$4,000,000"
31837,2024,4678,Troy Brown Jr.,,SF,24.0,6,NBA,MIN,37,410.0,11.6,0.603,0.712,0.186,4.1,15.4,10.0,11.7,1.0,0.4,12.4,15.7,0.4,0.6,1.0,0.118,-0.2,0.5,0.4,0.2,274,DET,"$4,000,000","$4,000,000",,,,,"$4,000,000"
31838,2024,4678,Troy Brown Jr.,,SF,24.0,6,NBA,DET,22,417.0,5.9,0.406,0.528,0.139,2.9,16.6,9.6,7.8,1.8,0.2,9.5,12.9,-0.5,0.3,-0.2,-0.021,-5.3,-0.2,-5.5,-0.4,274,DET,"$4,000,000","$4,000,000",,,,,"$4,000,000"
31839,2024,4794,Ty Jerome,,SG,26.0,5,NBA,CLE,2,15.0,7.6,0.5,0.25,0.0,7.6,0.0,3.7,27.3,0.0,0.0,20.0,14.7,0.0,0.0,0.0,0.04,-4.1,-0.8,-4.9,0.0,339,CLE,"$2,439,025","$2,560,975",,,,,"$5,000,000"
31840,2024,5104,TyTy Washington Jr.,,PG,22.0,2,NBA,MIL,11,56.0,4.6,0.35,0.3,0.0,2.0,7.7,4.9,11.4,2.6,0.0,9.1,17.0,-0.1,0.1,-0.1,-0.072,-7.1,-1.0,-8.2,-0.1,352,OKC,"$2,320,440",,,,,,"$2,320,440"
31841,2024,4796,Tyler Herro,,SG,24.0,5,NBA,MIA,42,1407.0,15.7,0.558,0.453,0.151,1.5,16.5,8.9,22.4,1.1,0.2,10.6,27.8,0.4,1.6,2.0,0.068,1.5,-0.7,0.8,1.0,52,MIA,"$27,000,000","$29,000,000","$31,000,000","$33,000,000",,,"$120,000,000"
31842,2024,4892,Tyrese Haliburton,,PG,23.0,4,NBA,IND,69,2224.0,23.3,0.605,0.51,0.217,1.8,12.0,6.9,44.9,1.8,1.7,12.2,24.6,7.6,1.5,9.0,0.195,7.3,-0.4,6.9,5.0,225,IND,"$5,808,435","$35,500,000","$38,340,000","$41,180,000","$44,020,000","$46,860,000","$211,708,435"
31843,2024,4893,Tyrese Maxey,,PG,23.0,4,NBA,PHI,70,2626.0,19.8,0.573,0.401,0.266,1.5,9.5,5.4,26.7,1.3,1.1,6.8,28.0,5.9,2.1,8.1,0.147,4.1,-1.0,3.1,3.4,261,PHI,"$4,343,920",,,,,,"$4,343,920"
31844,2024,4370,Tyus Jones,,PG,27.0,9,NBA,WAS,66,1933.0,16.5,0.578,0.384,0.06,1.1,9.0,5.0,34.6,1.7,0.8,8.8,16.3,3.9,0.7,4.5,0.113,1.5,-0.9,0.7,1.3,112,WAS,"$14,000,000",,,,,,"$14,000,000"
31846,2024,5018,Usman Garuba,,PF,21.0,3,NBA,GSW,6,18.0,7.0,0.218,0.167,0.333,18.2,23.7,21.0,6.6,2.7,15.1,22.5,20.8,-0.1,0.0,0.0,-0.124,-10.8,-0.1,-10.9,0.0,327,OKC,"$2,588,400",,,,,,"$2,588,400"
31847,2024,5208,Vasilije Micić,,PG,30.0,1,NBA,TOT,60,1176.0,10.7,0.524,0.416,0.203,1.3,7.1,4.2,31.1,1.3,0.6,19.7,18.8,-0.1,0.4,0.4,0.015,-2.5,-2.2,-4.6,-0.8,191,CHO,"$7,723,000","$7,723,000","$8,109,150",,,,"$23,555,150"
31848,2024,5208,Vasilije Micić,,PG,30.0,1,NBA,OKC,30,361.0,8.0,0.498,0.495,0.209,0.3,6.8,3.7,25.7,1.2,0.8,22.6,15.4,-0.1,0.3,0.2,0.021,-3.9,-1.4,-5.3,-0.3,191,CHO,"$7,723,000","$7,723,000","$8,109,150",,,,"$23,555,150"
31849,2024,5208,Vasilije Micić,,PG,30.0,1,NBA,CHO,30,815.0,11.9,0.532,0.391,0.201,1.7,7.3,4.4,33.5,1.3,0.5,18.7,20.3,0.1,0.1,0.2,0.012,-1.9,-2.5,-4.4,-0.5,191,CHO,"$7,723,000","$7,723,000","$8,109,150",,,,"$23,555,150"
31850,2024,5209,Victor Wembanyama,,C,20.0,1,NBA,SAS,71,2106.0,23.1,0.565,0.332,0.309,8.2,30.7,19.4,21.5,2.0,10.0,16.2,32.2,-0.7,4.4,3.7,0.085,1.9,3.3,5.2,3.8,127,SAS,"$12,160,680","$12,768,960","$13,376,880","$16,868,246",,,"$24,929,640"
31851,2024,5105,Vince Williams Jr.,,SG,23.0,2,NBA,MEM,52,1436.0,12.8,0.597,0.551,0.343,4.3,18.3,11.0,18.0,1.6,2.2,17.4,15.8,1.1,1.7,2.8,0.093,-1.7,1.0,-0.7,0.5,359,MEM,"$2,232,308","$2,120,693","$2,301,587","$2,489,752",,,"$6,654,588"
31853,2024,5106,Walker Kessler,,C,22.0,2,NBA,UTA,64,1493.0,18.0,0.663,0.054,0.266,12.3,23.1,17.7,5.6,1.0,9.2,14.4,12.8,2.4,1.7,4.1,0.131,-0.4,1.3,0.9,1.1,315,UTA,"$2,831,160","$2,965,920","$4,878,938",,,,"$5,797,080"
31854,2024,4682,Wendell Carter Jr.,,C,24.0,6,NBA,ORL,55,1406.0,15.9,0.623,0.402,0.315,9.3,22.7,15.9,9.9,1.2,1.9,12.3,17.2,2.2,2.1,4.4,0.149,0.5,0.4,0.9,1.0,116,ORL,"$13,050,000","$11,950,000","$10,850,000",,,,"$35,850,000"
31855,2024,5107,Wendell Moore Jr.,,SG,22.0,2,NBA,MIN,25,75.0,8.6,0.5,0.333,0.0,0.0,17.4,9.1,10.9,3.3,1.2,18.2,13.0,-0.1,0.2,0.1,0.052,-6.1,3.3,-2.8,0.0,341,MIN,"$2,421,720","$2,537,040","$4,574,283",,,,"$4,958,760"
31857,2024,3914,Wesley Matthews,,SG,37.0,15,NBA,ATL,36,413.0,8.2,0.511,0.711,0.247,2.3,12.1,7.0,6.9,1.9,2.4,6.9,11.7,0.2,0.3,0.4,0.049,-3.1,0.3,-2.8,-0.1,404,ATL,"$2,019,706",,,,,,"$2,019,706"
31859,2024,4897,Xavier Tillman Sr.,,C-PF,25.0,4,NBA,TOT,54,974.0,12.2,0.472,0.29,0.179,7.7,16.1,11.8,11.3,2.6,4.2,10.1,14.8,-0.1,1.6,1.4,0.071,-3.1,1.9,-1.2,0.2,420,BOS,"$1,930,681",,,,,,"$1,930,681"
31860,2024,4897,Xavier Tillman Sr.,,C,25.0,4,NBA,MEM,34,700.0,11.8,0.44,0.249,0.202,8.4,16.4,12.3,12.1,2.9,4.7,11.1,16.0,-0.5,1.2,0.6,0.043,-3.8,2.1,-1.7,0.1,420,BOS,"$1,930,681",,,,,,"$1,930,681"
31861,2024,4897,Xavier Tillman Sr.,,PF,25.0,4,NBA,BOS,20,274.0,13.3,0.579,0.424,0.106,5.8,15.1,10.6,9.3,1.6,2.9,6.7,11.8,0.4,0.4,0.8,0.142,-1.3,1.3,0.0,0.1,420,BOS,"$1,930,681",,,,,,"$1,930,681"
31862,2024,4684,Yuta Watanabe,,SF,29.0,6,NBA,TOT,34,464.0,4.7,0.474,0.733,0.147,2.8,10.1,6.5,4.2,1.3,1.3,13.3,13.3,-0.5,0.4,-0.1,-0.009,-5.3,-1.1,-6.4,-0.5,350,MEM,"$2,346,614","$2,654,644",,,,,"$2,346,614"
31863,2024,4684,Yuta Watanabe,,SF,29.0,6,NBA,PHO,29,382.0,5.4,0.502,0.773,0.155,3.4,9.6,6.7,3.3,1.2,1.6,13.4,13.6,-0.3,0.3,0.0,0.004,-4.6,-1.4,-6.0,-0.4,350,MEM,"$2,346,614","$2,654,644",,,,,"$2,346,614"
31864,2024,4684,Yuta Watanabe,,SF,29.0,6,NBA,MEM,5,82.0,1.5,0.327,0.526,0.105,0.0,12.5,6.0,8.4,1.8,0.0,13.1,12.0,-0.2,0.1,-0.1,-0.074,-8.5,0.0,-8.6,-0.1,350,MEM,"$2,346,614","$2,654,644",,,,,"$2,346,614"
31865,2024,4580,Zach Collins,,C,26.0,6,NBA,SAS,69,1526.0,14.3,0.565,0.294,0.263,8.3,18.0,13.1,18.9,1.1,2.8,16.1,22.7,0.4,1.5,1.8,0.057,-2.0,-0.1,-2.0,0.0,193,SAS,"$7,700,000","$16,741,200","$18,080,496",,,,"$42,521,696"
31866,2024,4299,Zach LaVine,,SG,28.0,10,NBA,CHI,25,872.0,15.1,0.578,0.449,0.274,1.0,15.8,8.3,16.8,1.2,0.9,11.0,23.8,0.8,0.6,1.5,0.08,0.8,-0.7,0.1,0.5,18,CHI,"$40,064,220","$43,031,940","$45,999,660","$48,967,380",,,"$129,095,820"
31868,2024,4898,Zeke Nnaji,,PF,23.0,4,NBA,DEN,58,576.0,12.4,0.528,0.154,0.416,12.1,12.2,12.1,7.0,1.3,5.6,13.3,15.4,0.4,0.8,1.2,0.099,-3.8,0.1,-3.7,-0.2,266,DEN,"$4,306,281","$8,888,889","$8,177,778","$7,466,667","$7,466,667",,"$28,839,615"
31869,2024,5024,Ziaire Williams,,SF,22.0,3,NBA,MEM,51,1038.0,9.3,0.511,0.5,0.198,3.5,15.9,9.5,11.1,1.7,0.8,13.8,19.7,-0.9,1.1,0.2,0.01,-4.0,-0.4,-4.5,-0.6,248,MEM,"$4,810,200","$6,133,005",,,,,"$10,943,205"
31870,2024,4803,Zion Williamson,,PF,23.0,4,NBA,NOP,70,2207.0,22.8,0.61,0.016,0.452,6.2,14.2,10.2,26.5,1.7,2.1,12.8,29.7,4.7,2.8,7.5,0.164,3.3,0.6,3.8,3.3,29,NOP,"$34,005,250","$36,725,670","$39,446,090","$42,166,510","$44,886,930",,"$197,230,450"
